user_id,registration_date,device_type,country,age_group
1868,2024-05-23,tablet,Russia,55+
1869,2023-08-08,desktop,Belarus,18-25
1870,2023-11-01,tablet,Ukraine,26-35
1871,2023-04-05,tablet,Russia,55+
1872,2023-12-11,desktop,Russia,55+
1873,2024-06-27,desktop,Ukraine,26-35
1874,2023-12-22,mobile,Belarus,55+
1875,2023-11-04,desktop,Belarus,26-35
1876,2024-02-29,desktop,Belarus,55+
1877,2024-06-11,desktop,Kazakhstan,18-25
1878,2024-06-12,mobile,Ukraine,26-35
1879,2024-04-23,desktop,Ukraine,55+
1880,2023-03-03,tablet,Kazakhstan,36-45
1881,2024-04-18,mobile,Kazakhstan,26-35
1882,2023-11-04,desktop,Ukraine,36-45
1883,2023-03-07,tablet,Kazakhstan,46-55
1884,2023-10-01,desktop,Kazakhstan,36-45
1885,2023-08-30,desktop,Kazakhstan,18-25
1886,2023-06-03,mobile,Russia,26-35
1887,2023-11-14,desktop,Ukraine,55+
1888,2024-03-22,desktop,Russia,26-35
1889,2023-06-13,desktop,Kazakhstan,18-25
1890,2023-09-22,desktop,Kazakhstan,18-25
1891,2024-05-12,mobile,Russia,18-25
1892,2023-11-18,tablet,Belarus,18-25
1893,2024-02-21,desktop,Russia,46-55
1894,2023-05-24,mobile,Russia,55+
1895,2024-05-27,mobile,Belarus,46-55
1896,2023-04-03,mobile,Russia,36-45
1897,2023-12-04,tablet,Ukraine,26-35
1898,2024-03-09,mobile,Kazakhstan,18-25
1899,2023-06-29,mobile,Belarus,46-55
1900,2024-02-23,desktop,Russia,46-55
1901,2024-06-30,desktop,Russia,36-45
1902,2024-07-12,desktop,Ukraine,26-35
1903,2023-10-12,mobile,Belarus,46-55
1904,2024-01-12,desktop,Russia,55+
1905,2023-02-05,tablet,Russia,26-35
1906,2023-09-17,tablet,Ukraine,36-45
1907,2024-01-07,tablet,Russia,55+
1908,2023-08-31,desktop,Ukraine,18-25
1909,2024-02-07,desktop,Belarus,18-25
1910,2023-08-30,desktop,Kazakhstan,26-35
1911,2024-03-25,tablet,Belarus,46-55
1912,2023-02-04,desktop,Russia,46-55
1913,2024-04-27,tablet,Ukraine,36-45
1914,2024-03-08,mobile,Kazakhstan,36-45
1915,2024-06-02,mobile,Belarus,46-55
1916,2024-07-14,tablet,Belarus,46-55
1917,2023-01-29,mobile,Kazakhstan,46-55
1918,2023-05-20,mobile,Ukraine,26-35
1919,2023-11-09,desktop,Russia,18-25
1920,2023-06-11,mobile,Kazakhstan,55+
1921,2024-02-25,desktop,Ukraine,46-55
1922,2023-05-17,desktop,Kazakhstan,55+
1923,2023-12-02,desktop,Kazakhstan,18-25
1924,2024-02-29,desktop,Kazakhstan,46-55
1925,2024-01-22,tablet,Kazakhstan,18-25
1926,2023-01-24,tablet,Kazakhstan,18-25
1927,2024-04-18,mobile,Belarus,26-35
1928,2023-02-20,desktop,Ukraine,55+
1929,2023-09-24,mobile,Russia,36-45
1930,2023-06-24,tablet,Russia,18-25
1931,2024-06-22,desktop,Ukraine,46-55
1932,2023-05-02,mobile,Kazakhstan,26-35
1933,2023-09-30,desktop,Ukraine,46-55
1934,2023-05-14,desktop,Kazakhstan,55+
1935,2023-08-09,desktop,Kazakhstan,46-55
1936,2023-07-04,desktop,Kazakhstan,18-25
1937,2023-10-25,desktop,Kazakhstan,55+
1938,2024-04-06,mobile,Belarus,55+
1939,2024-04-14,mobile,Russia,46-55
1940,2023-05-17,desktop,Ukraine,26-35
1941,2024-01-28,tablet,Ukraine,55+
1942,2023-09-20,mobile,Russia,55+
1943,2023-03-02,mobile,Belarus,26-35
1944,2024-04-27,desktop,Russia,18-25
1945,2023-09-17,tablet,Ukraine,36-45
1946,2024-02-09,tablet,Belarus,26-35
1947,2023-02-12,tablet,Kazakhstan,36-45
1948,2023-06-23,tablet,Ukraine,36-45
1949,2024-04-24,mobile,Russia,36-45
1950,2024-06-27,desktop,Kazakhstan,36-45
1951,2023-04-30,desktop,Russia,26-35
1952,2024-05-26,desktop,Belarus,46-55
1953,2023-10-17,desktop,Belarus,55+
1954,2023-11-17,desktop,Kazakhstan,36-45
1955,2024-05-18,mobile,Ukraine,18-25
1956,2023-07-13,mobile,Russia,26-35
1957,2023-07-07,mobile,Ukraine,36-45
1958,2023-06-17,tablet,Ukraine,46-55
1959,2023-04-29,desktop,Russia,46-55
1960,2024-01-01,tablet,Ukraine,46-55
1961,2024-05-19,mobile,Kazakhstan,18-25
1962,2023-12-24,mobile,Kazakhstan,36-45
1963,2023-07-04,mobile,Belarus,55+
1964,2023-08-06,tablet,Russia,55+
1965,2023-07-04,desktop,Russia,26-35
1966,2024-05-25,tablet,Russia,36-45
1967,2023-01-27,desktop,Russia,46-55
1968,2024-01-18,tablet,Russia,36-45
1969,2023-06-07,mobile,Russia,46-55
1970,2024-05-06,desktop,Belarus,55+
1971,2023-01-06,desktop,Russia,55+
1972,2024-04-08,desktop,Kazakhstan,26-35
1973,2023-02-19,tablet,Belarus,36-45
1974,2023-02-26,tablet,Russia,55+
1975,2024-01-26,mobile,Ukraine,36-45
1976,2023-07-02,mobile,Ukraine,18-25
1977,2023-01-22,mobile,Kazakhstan,46-55
1978,2024-02-17,desktop,Kazakhstan,18-25
1979,2023-11-02,desktop,Ukraine,36-45
1980,2023-05-15,desktop,Russia,36-45
1981,2024-06-08,mobile,Ukraine,46-55
1982,2024-02-02,desktop,Belarus,55+
1983,2024-03-09,mobile,Ukraine,36-45
1984,2023-07-10,desktop,Ukraine,18-25
1985,2023-02-11,tablet,Belarus,46-55
1986,2023-08-18,tablet,Kazakhstan,46-55
1987,2024-06-23,tablet,Russia,36-45
1988,2024-04-24,desktop,Russia,46-55
1989,2023-11-04,mobile,Kazakhstan,36-45
1990,2023-09-12,tablet,Ukraine,36-45
1991,2023-02-18,tablet,Russia,18-25
1992,2024-06-09,mobile,Ukraine,46-55
1993,2023-04-07,desktop,Belarus,36-45
1994,2023-09-18,tablet,Russia,55+
1995,2023-01-17,mobile,Ukraine,26-35
1996,2023-07-06,desktop,Russia,18-25
1997,2024-03-02,tablet,Belarus,36-45
1998,2024-04-10,tablet,Ukraine,55+
1999,2023-09-29,desktop,Kazakhstan,26-35
2000,2023-07-09,mobile,Belarus,18-25
2001,2024-03-20,tablet,Russia,18-25
2002,2024-02-09,mobile,Russia,26-35
2003,2024-05-03,desktop,Ukraine,55+
2004,2024-05-13,desktop,Belarus,46-55
2005,2023-11-06,mobile,Kazakhstan,26-35
2006,2023-01-15,mobile,Russia,18-25
2007,2023-07-12,mobile,Kazakhstan,46-55
2008,2023-05-29,tablet,Kazakhstan,46-55
2009,2024-07-05,mobile,Russia,36-45
2010,2024-04-19,mobile,Ukraine,46-55
2011,2023-01-23,mobile,Kazakhstan,26-35
2012,2024-03-31,desktop,Ukraine,18-25
2013,2024-04-05,tablet,Kazakhstan,26-35
2014,2023-10-29,tablet,Ukraine,18-25
2015,2023-12-08,mobile,Russia,46-55
2016,2024-03-01,desktop,Belarus,18-25
2017,2024-05-14,desktop,Ukraine,55+
2018,2024-05-14,mobile,Russia,55+
2019,2023-01-20,desktop,Belarus,55+
2020,2023-03-07,desktop,Ukraine,46-55
2021,2023-04-30,desktop,Belarus,46-55
2022,2024-03-22,mobile,Kazakhstan,36-45
2023,2023-07-16,desktop,Belarus,46-55
2024,2023-08-26,tablet,Kazakhstan,55+
2025,2023-12-14,tablet,Ukraine,26-35
2026,2023-10-28,tablet,Ukraine,46-55
2027,2024-01-04,desktop,Kazakhstan,55+
2028,2023-08-01,desktop,Russia,46-55
2029,2023-05-13,mobile,Kazakhstan,26-35
2030,2024-05-18,mobile,Ukraine,46-55
2031,2023-11-07,mobile,Kazakhstan,55+
2032,2023-02-18,mobile,Belarus,36-45
2033,2024-01-01,tablet,Kazakhstan,26-35
2034,2024-05-30,mobile,Russia,36-45
2035,2024-03-16,mobile,Kazakhstan,18-25
2036,2023-08-18,desktop,Belarus,36-45
2037,2023-12-30,mobile,Belarus,26-35
2038,2024-06-11,tablet,Russia,18-25
2039,2024-03-24,desktop,Russia,18-25
2040,2023-04-15,tablet,Russia,55+
2041,2023-04-18,mobile,Russia,26-35
2042,2024-01-06,mobile,Belarus,46-55
2043,2024-06-02,desktop,Russia,26-35
2044,2024-01-08,desktop,Kazakhstan,18-25
2045,2023-07-26,desktop,Ukraine,18-25
2046,2023-09-09,desktop,Belarus,36-45
2047,2024-06-01,mobile,Russia,36-45
2048,2024-01-17,tablet,Ukraine,36-45
2049,2023-09-09,mobile,Ukraine,26-35
2050,2023-05-22,desktop,Ukraine,46-55
2051,2024-04-14,tablet,Belarus,18-25
2052,2024-03-29,mobile,Russia,55+
2053,2023-03-13,mobile,Belarus,36-45
2054,2024-02-16,mobile,Ukraine,18-25
2055,2024-02-07,mobile,Kazakhstan,55+
2056,2023-03-01,tablet,Belarus,46-55
2057,2024-02-16,tablet,Belarus,36-45
2058,2023-12-19,mobile,Belarus,55+
2059,2023-05-31,tablet,Ukraine,46-55
2060,2023-07-30,tablet,Ukraine,36-45
2061,2024-02-19,mobile,Belarus,18-25
2062,2023-02-07,tablet,Belarus,46-55
2063,2023-05-10,tablet,Belarus,26-35
2064,2023-04-06,tablet,Belarus,55+
2065,2023-12-15,tablet,Kazakhstan,18-25
2066,2023-01-29,tablet,Belarus,26-35
2067,2023-11-08,tablet,Ukraine,55+
2068,2023-04-24,tablet,Russia,36-45
2069,2023-09-23,tablet,Belarus,18-25
2070,2023-02-18,tablet,Russia,46-55
2071,2023-11-02,tablet,Russia,46-55
2072,2023-12-14,mobile,Kazakhstan,36-45
2073,2023-11-03,desktop,Kazakhstan,46-55
2074,2024-06-16,tablet,Kazakhstan,18-25
2075,2023-12-02,tablet,Kazakhstan,36-45
2076,2024-04-10,mobile,Kazakhstan,46-55
2077,2024-02-26,mobile,Russia,18-25
2078,2024-03-11,mobile,Ukraine,26-35
2079,2024-04-01,mobile,Belarus,55+
2080,2024-02-17,tablet,Ukraine,36-45
2081,2024-05-25,tablet,Ukraine,46-55
2082,2024-05-16,tablet,Ukraine,26-35
2083,2023-05-28,tablet,Kazakhstan,46-55
2084,2024-04-13,mobile,Russia,26-35
2085,2024-04-11,desktop,Russia,26-35
2086,2024-01-14,mobile,Ukraine,18-25
2087,2023-05-04,desktop,Belarus,18-25
2088,2024-06-19,mobile,Russia,36-45
2089,2023-11-09,desktop,Belarus,36-45
2090,2024-05-12,mobile,Kazakhstan,26-35
2091,2024-03-07,mobile,Belarus,36-45
2092,2023-08-09,mobile,Ukraine,18-25
2093,2023-05-06,tablet,Belarus,18-25
2094,2023-02-15,desktop,Ukraine,55+
2095,2023-11-14,tablet,Ukraine,36-45
2096,2024-01-22,desktop,Kazakhstan,26-35
2097,2024-05-31,tablet,Ukraine,46-55
2098,2024-04-04,mobile,Belarus,18-25
2099,2024-02-24,desktop,Kazakhstan,46-55
2100,2023-12-14,tablet,Russia,46-55
2101,2023-10-12,tablet,Russia,26-35
2102,2023-01-26,tablet,Belarus,55+
2103,2023-05-07,tablet,Russia,26-35
2104,2024-07-08,tablet,Russia,55+
2105,2024-06-18,mobile,Ukraine,55+
2106,2023-01-20,mobile,Kazakhstan,18-25
2107,2023-10-09,mobile,Kazakhstan,55+
2108,2024-03-30,mobile,Belarus,46-55
2109,2023-02-16,desktop,Russia,36-45
2110,2024-03-23,mobile,Ukraine,18-25
2111,2024-06-24,desktop,Ukraine,36-45
2112,2023-04-04,mobile,Russia,55+
2113,2023-06-22,desktop,Kazakhstan,26-35
2114,2023-09-19,mobile,Kazakhstan,36-45
2115,2024-02-22,tablet,Kazakhstan,18-25
2116,2023-11-30,mobile,Russia,18-25
2117,2023-11-02,desktop,Russia,36-45
2118,2023-05-26,desktop,Belarus,36-45
2119,2024-01-20,mobile,Russia,26-35
2120,2023-09-03,tablet,Kazakhstan,46-55
2121,2024-06-04,tablet,Ukraine,18-25
2122,2023-10-03,mobile,Belarus,46-55
2123,2024-07-20,desktop,Russia,46-55
2124,2023-01-30,desktop,Kazakhstan,18-25
2125,2023-10-03,tablet,Russia,26-35
2126,2024-07-22,tablet,Kazakhstan,36-45
2127,2024-02-21,desktop,Russia,55+
2128,2023-07-28,mobile,Belarus,55+
2129,2023-06-22,mobile,Ukraine,55+
2130,2024-04-07,mobile,Russia,46-55
2131,2023-10-24,tablet,Kazakhstan,18-25
2132,2023-03-03,desktop,Belarus,55+
2133,2023-09-14,tablet,Ukraine,36-45
2134,2023-08-06,tablet,Belarus,18-25
2135,2023-06-15,tablet,Russia,36-45
2136,2023-04-02,desktop,Russia,26-35
2137,2024-07-23,desktop,Ukraine,26-35
2138,2024-05-31,desktop,Belarus,36-45
2139,2024-04-08,desktop,Kazakhstan,36-45
2140,2023-12-16,mobile,Ukraine,55+
2141,2023-12-03,mobile,Kazakhstan,18-25
2142,2024-05-02,mobile,Russia,26-35
2143,2024-02-28,tablet,Ukraine,46-55
2144,2024-07-05,mobile,Russia,55+
2145,2023-02-01,tablet,Ukraine,18-25
2146,2023-12-28,desktop,Belarus,46-55
2147,2023-07-01,tablet,Russia,18-25
2148,2024-04-18,desktop,Kazakhstan,46-55
2149,2023-01-10,mobile,Russia,36-45
2150,2024-01-02,mobile,Russia,55+
2151,2023-11-07,tablet,Kazakhstan,26-35
2152,2024-05-20,desktop,Russia,36-45
2153,2024-05-19,tablet,Kazakhstan,18-25
2154,2023-07-20,tablet,Ukraine,18-25
2155,2023-10-12,tablet,Ukraine,26-35
2156,2024-07-19,mobile,Kazakhstan,18-25
2157,2023-05-12,tablet,Russia,26-35
2158,2023-09-23,tablet,Kazakhstan,55+
2159,2023-10-08,mobile,Russia,55+
2160,2023-09-16,tablet,Ukraine,18-25
2161,2024-03-13,tablet,Russia,36-45
2162,2024-03-18,desktop,Belarus,18-25
2163,2024-06-14,desktop,Ukraine,36-45
2164,2024-06-13,mobile,Kazakhstan,18-25
2165,2023-10-12,desktop,Ukraine,36-45
2166,2023-01-06,desktop,Kazakhstan,36-45
2167,2023-03-25,tablet,Russia,26-35
2168,2024-03-09,mobile,Kazakhstan,26-35
2169,2023-06-18,desktop,Belarus,18-25
2170,2023-04-10,mobile,Ukraine,46-55
2171,2023-01-25,tablet,Belarus,36-45
2172,2023-09-11,mobile,Ukraine,26-35
2173,2023-12-15,mobile,Belarus,55+
2174,2023-08-31,mobile,Ukraine,18-25
2175,2024-04-02,tablet,Russia,18-25
2176,2023-03-04,mobile,Ukraine,36-45
2177,2023-03-08,mobile,Russia,46-55
2178,2023-02-26,desktop,Ukraine,18-25
2179,2023-04-15,tablet,Russia,55+
2180,2023-02-23,desktop,Ukraine,46-55
2181,2023-04-09,tablet,Ukraine,26-35
2182,2023-01-11,desktop,Ukraine,46-55
2183,2024-03-14,tablet,Russia,36-45
2184,2023-01-27,desktop,Belarus,55+
2185,2023-07-17,mobile,Russia,18-25
2186,2023-03-11,tablet,Kazakhstan,55+
2187,2023-05-10,tablet,Belarus,36-45
2188,2024-03-07,desktop,Ukraine,26-35
2189,2023-09-06,mobile,Russia,18-25
2190,2023-05-11,desktop,Ukraine,55+
2191,2024-01-02,desktop,Kazakhstan,26-35
2192,2024-04-25,desktop,Belarus,36-45
2193,2024-01-13,mobile,Kazakhstan,18-25
2194,2023-09-01,tablet,Russia,46-55
2195,2023-12-19,mobile,Kazakhstan,26-35
2196,2023-03-12,desktop,Kazakhstan,46-55
2197,2024-04-23,tablet,Belarus,55+
2198,2023-12-10,tablet,Belarus,46-55
2199,2023-12-03,mobile,Russia,46-55
2200,2023-02-13,desktop,Kazakhstan,18-25
2201,2023-08-17,tablet,Kazakhstan,46-55
2202,2023-08-07,mobile,Ukraine,36-45
2203,2024-01-20,mobile,Ukraine,26-35
2204,2023-01-07,desktop,Russia,18-25
2205,2024-01-02,mobile,Russia,26-35
2206,2023-10-25,desktop,Kazakhstan,55+
2207,2024-01-04,mobile,Russia,26-35
2208,2023-07-22,desktop,Kazakhstan,26-35
2209,2023-09-26,tablet,Kazakhstan,36-45
2210,2024-07-21,mobile,Kazakhstan,26-35
2211,2023-01-23,mobile,Belarus,18-25
2212,2023-01-22,tablet,Kazakhstan,46-55
2213,2023-04-24,desktop,Kazakhstan,36-45
2214,2024-04-12,mobile,Belarus,36-45
2215,2023-06-25,tablet,Ukraine,18-25
2216,2023-05-02,mobile,Kazakhstan,26-35
2217,2023-07-16,tablet,Ukraine,36-45
2218,2023-11-22,tablet,Ukraine,26-35
2219,2023-02-17,tablet,Kazakhstan,55+
2220,2023-10-29,mobile,Belarus,26-35
2221,2023-02-24,tablet,Belarus,26-35
2222,2024-06-04,tablet,Ukraine,26-35
2223,2023-03-25,desktop,Russia,26-35
2224,2024-06-04,desktop,Belarus,46-55
2225,2024-06-15,desktop,Kazakhstan,36-45
2226,2024-01-18,tablet,Ukraine,46-55
2227,2024-04-30,desktop,Ukraine,55+
2228,2023-02-07,mobile,Kazakhstan,26-35
2229,2024-04-07,mobile,Ukraine,26-35
2230,2023-11-10,desktop,Ukraine,55+
2231,2023-06-10,desktop,Belarus,55+
2232,2023-03-28,mobile,Russia,36-45
2233,2024-03-31,tablet,Belarus,26-35
2234,2023-02-12,desktop,Belarus,46-55
2235,2024-04-06,desktop,Ukraine,46-55
2236,2024-01-12,desktop,Belarus,36-45
2237,2024-01-27,mobile,Kazakhstan,46-55
2238,2023-08-28,desktop,Russia,36-45
2239,2023-03-26,desktop,Russia,36-45
2240,2023-08-22,mobile,Russia,18-25
2241,2024-01-04,mobile,Kazakhstan,36-45
2242,2023-07-21,tablet,Belarus,36-45
2243,2023-11-06,tablet,Belarus,26-35
2244,2023-05-22,tablet,Belarus,18-25
2245,2023-11-03,desktop,Belarus,46-55
2246,2024-02-20,tablet,Russia,46-55
2247,2024-06-08,mobile,Ukraine,26-35
2248,2023-08-21,tablet,Kazakhstan,46-55
2249,2023-08-28,tablet,Ukraine,46-55
2250,2023-12-15,mobile,Belarus,26-35
2251,2024-03-15,tablet,Ukraine,26-35
2252,2024-03-25,desktop,Russia,36-45
2253,2023-05-23,tablet,Kazakhstan,36-45
2254,2023-01-10,desktop,Belarus,36-45
2255,2023-08-19,desktop,Ukraine,46-55
2256,2024-07-04,desktop,Belarus,55+
2257,2023-01-24,tablet,Russia,26-35
2258,2023-06-07,desktop,Ukraine,46-55
2259,2023-07-29,desktop,Russia,55+
2260,2024-01-31,mobile,Ukraine,18-25
2261,2023-12-03,tablet,Ukraine,36-45
2262,2023-04-06,mobile,Russia,55+
2263,2023-07-01,mobile,Ukraine,18-25
2264,2023-07-11,mobile,Russia,46-55
2265,2023-10-18,mobile,Kazakhstan,36-45
2266,2024-06-20,mobile,Ukraine,18-25
2267,2024-01-13,tablet,Russia,26-35
2268,2023-12-01,desktop,Ukraine,26-35
2269,2023-04-24,mobile,Ukraine,46-55
2270,2023-03-12,desktop,Kazakhstan,26-35
2271,2023-07-30,desktop,Ukraine,46-55
2272,2023-06-12,tablet,Belarus,55+
2273,2023-07-27,tablet,Ukraine,36-45
2274,2023-07-26,mobile,Kazakhstan,46-55
2275,2023-03-07,desktop,Kazakhstan,55+
2276,2023-12-03,tablet,Ukraine,46-55
2277,2024-04-18,tablet,Russia,18-25
2278,2023-10-22,tablet,Ukraine,36-45
2279,2023-11-01,desktop,Kazakhstan,46-55
2280,2023-09-13,mobile,Ukraine,46-55
2281,2024-01-29,tablet,Kazakhstan,55+
2282,2023-04-08,desktop,Russia,26-35
2283,2023-06-11,desktop,Belarus,18-25
2284,2023-08-11,desktop,Ukraine,55+
2285,2023-05-05,desktop,Russia,18-25
2286,2024-05-31,desktop,Ukraine,46-55
2287,2023-06-18,desktop,Kazakhstan,55+
2288,2023-02-15,desktop,Russia,18-25
2289,2024-04-17,desktop,Belarus,46-55
2290,2023-07-19,desktop,Russia,18-25
2291,2023-09-14,mobile,Kazakhstan,36-45
2292,2024-04-20,desktop,Ukraine,18-25
2293,2023-03-26,tablet,Kazakhstan,46-55
2294,2023-05-24,desktop,Belarus,26-35
2295,2023-06-24,mobile,Russia,26-35
2296,2023-10-29,mobile,Ukraine,26-35
2297,2023-03-21,tablet,Russia,36-45
2298,2023-06-07,desktop,Belarus,26-35
2299,2023-08-10,tablet,Russia,55+
2300,2023-08-10,desktop,Russia,55+
2301,2023-04-16,desktop,Belarus,46-55
2302,2023-02-23,tablet,Russia,18-25
2303,2024-01-22,mobile,Kazakhstan,36-45
2304,2023-09-02,mobile,Russia,18-25
2305,2024-03-07,mobile,Russia,36-45
2306,2023-07-16,tablet,Russia,26-35
2307,2023-04-09,tablet,Kazakhstan,26-35
2308,2023-02-15,desktop,Russia,36-45
2309,2023-11-27,tablet,Kazakhstan,55+
2310,2023-08-01,tablet,Ukraine,46-55
2311,2023-05-04,mobile,Kazakhstan,18-25
2312,2024-01-01,desktop,Kazakhstan,18-25
2313,2024-02-16,tablet,Belarus,18-25
2314,2024-02-03,mobile,Ukraine,26-35
2315,2023-03-09,tablet,Belarus,55+
2316,2024-01-13,mobile,Russia,26-35
2317,2024-02-25,desktop,Ukraine,18-25
2318,2024-07-03,tablet,Kazakhstan,36-45
2319,2023-04-08,tablet,Belarus,46-55
2320,2023-05-17,desktop,Kazakhstan,36-45
2321,2024-05-08,mobile,Belarus,18-25
2322,2024-04-04,desktop,Kazakhstan,55+
2323,2023-01-14,mobile,Russia,55+
2324,2023-05-08,desktop,Kazakhstan,46-55
2325,2023-09-07,tablet,Russia,18-25
2326,2023-05-21,desktop,Ukraine,36-45
2327,2023-07-26,mobile,Ukraine,26-35
2328,2023-02-08,mobile,Ukraine,36-45
2329,2023-05-18,desktop,Belarus,18-25
2330,2024-06-17,desktop,Belarus,18-25
2331,2023-08-23,tablet,Belarus,36-45
2332,2023-09-06,mobile,Russia,26-35
2333,2023-08-16,tablet,Ukraine,55+
2334,2023-11-26,mobile,Ukraine,18-25
2335,2023-03-08,desktop,Russia,26-35
2336,2023-02-23,tablet,Kazakhstan,26-35
2337,2023-05-09,mobile,Kazakhstan,55+
2338,2024-07-16,mobile,Kazakhstan,55+
2339,2023-03-22,desktop,Ukraine,36-45
2340,2023-06-18,tablet,Kazakhstan,26-35
2341,2024-03-10,mobile,Kazakhstan,36-45
2342,2023-10-20,tablet,Ukraine,26-35
2343,2023-10-06,desktop,Russia,36-45
2344,2024-02-12,desktop,Kazakhstan,46-55
2345,2024-03-27,desktop,Ukraine,26-35
2346,2024-05-08,mobile,Ukraine,46-55
2347,2023-03-27,desktop,Kazakhstan,55+
2348,2023-06-29,desktop,Ukraine,46-55
2349,2023-11-10,desktop,Belarus,46-55
2350,2024-05-07,mobile,Belarus,26-35
2351,2024-04-25,mobile,Kazakhstan,26-35
2352,2023-01-05,mobile,Belarus,46-55
2353,2024-02-19,desktop,Ukraine,36-45
2354,2024-01-29,desktop,Belarus,55+
2355,2023-03-14,desktop,Russia,18-25
2356,2024-01-30,tablet,Kazakhstan,26-35
2357,2024-03-22,desktop,Belarus,55+
2358,2024-05-15,tablet,Belarus,18-25
2359,2024-01-30,desktop,Kazakhstan,26-35
2360,2024-05-04,mobile,Belarus,18-25
2361,2023-06-01,desktop,Ukraine,26-35
2362,2023-09-18,mobile,Kazakhstan,18-25
2363,2023-04-30,mobile,Ukraine,46-55
2364,2023-03-24,tablet,Kazakhstan,46-55
2365,2023-06-19,desktop,Belarus,36-45
2366,2024-05-27,tablet,Ukraine,55+
2367,2023-11-12,tablet,Ukraine,18-25
2368,2023-04-22,tablet,Belarus,26-35
2369,2023-10-03,tablet,Kazakhstan,46-55
2370,2023-11-12,mobile,Kazakhstan,46-55
2371,2023-01-02,mobile,Russia,46-55
2372,2024-06-21,desktop,Belarus,46-55
2373,2023-06-24,mobile,Belarus,26-35
2374,2023-05-18,mobile,Ukraine,26-35
2375,2024-05-29,mobile,Ukraine,55+
2376,2023-08-06,mobile,Kazakhstan,18-25
2377,2023-07-07,mobile,Belarus,46-55
2378,2024-03-27,tablet,Russia,26-35
2379,2023-03-23,desktop,Russia,46-55
2380,2023-05-08,desktop,Russia,36-45
2381,2023-01-31,tablet,Kazakhstan,46-55
2382,2024-05-11,tablet,Russia,18-25
2383,2023-03-04,desktop,Russia,55+
2384,2023-02-12,mobile,Kazakhstan,55+
2385,2023-01-08,desktop,Belarus,46-55
2386,2024-04-29,desktop,Ukraine,36-45
2387,2024-01-15,tablet,Belarus,36-45
2388,2023-09-03,desktop,Ukraine,46-55
2389,2023-02-28,desktop,Belarus,18-25
2390,2023-01-04,desktop,Ukraine,26-35
2391,2023-01-27,tablet,Russia,55+
2392,2023-10-14,tablet,Kazakhstan,36-45
2393,2024-04-07,tablet,Ukraine,55+
2394,2024-02-28,tablet,Kazakhstan,18-25
2395,2023-11-26,mobile,Belarus,18-25
2396,2023-11-30,tablet,Ukraine,26-35
2397,2024-05-11,desktop,Russia,36-45
2398,2024-03-14,desktop,Russia,46-55
2399,2023-10-28,tablet,Kazakhstan,26-35
2400,2024-06-16,tablet,Russia,26-35
2401,2024-05-24,mobile,Belarus,55+
2402,2024-04-23,mobile,Ukraine,18-25
2403,2024-05-08,tablet,Kazakhstan,26-35
2404,2023-08-05,mobile,Russia,18-25
2405,2024-03-21,tablet,Russia,26-35
2406,2023-12-01,desktop,Belarus,26-35
2407,2023-09-21,tablet,Ukraine,18-25
2408,2023-05-20,tablet,Ukraine,18-25
2409,2023-12-07,mobile,Russia,36-45
2410,2024-01-22,tablet,Ukraine,55+
2411,2024-03-23,mobile,Kazakhstan,36-45
2412,2023-04-29,desktop,Russia,18-25
2413,2023-04-02,desktop,Kazakhstan,18-25
2414,2024-01-12,mobile,Belarus,46-55
2415,2023-01-02,desktop,Russia,55+
2416,2024-07-02,mobile,Ukraine,46-55
2417,2023-11-24,desktop,Kazakhstan,55+
2418,2023-08-16,mobile,Ukraine,18-25
2419,2024-07-05,desktop,Belarus,26-35
2420,2023-10-31,mobile,Ukraine,46-55
2421,2023-05-31,tablet,Belarus,26-35
2422,2023-02-05,tablet,Belarus,36-45
2423,2024-05-29,tablet,Russia,36-45
2424,2024-05-04,tablet,Kazakhstan,46-55
2425,2023-10-26,tablet,Ukraine,18-25
2426,2023-12-08,mobile,Kazakhstan,26-35
2427,2023-02-23,mobile,Ukraine,46-55
2428,2023-11-03,tablet,Kazakhstan,18-25
2429,2024-07-15,desktop,Belarus,46-55
2430,2024-04-29,desktop,Ukraine,46-55
2431,2023-03-15,tablet,Belarus,36-45
2432,2023-07-19,tablet,Ukraine,18-25
2433,2023-05-15,desktop,Russia,36-45
2434,2024-04-13,tablet,Kazakhstan,55+
2435,2023-05-21,desktop,Ukraine,36-45
2436,2023-05-29,mobile,Kazakhstan,26-35
2437,2023-01-10,desktop,Russia,26-35
2438,2024-01-21,desktop,Kazakhstan,18-25
2439,2023-04-09,desktop,Ukraine,26-35
2440,2023-02-23,mobile,Belarus,55+
2441,2024-03-20,mobile,Ukraine,26-35
2442,2023-02-04,mobile,Kazakhstan,46-55
2443,2024-05-15,desktop,Kazakhstan,46-55
2444,2023-04-02,desktop,Ukraine,36-45
2445,2024-03-31,desktop,Russia,18-25
2446,2023-04-30,mobile,Russia,46-55
2447,2024-06-05,mobile,Russia,55+
2448,2024-05-06,desktop,Russia,55+
2449,2023-07-05,desktop,Ukraine,46-55
2450,2023-11-02,tablet,Kazakhstan,18-25
2451,2023-11-30,mobile,Kazakhstan,46-55
2452,2023-01-21,desktop,Ukraine,18-25
2453,2024-06-15,tablet,Russia,26-35
2454,2023-05-01,mobile,Kazakhstan,18-25
2455,2024-07-22,desktop,Belarus,18-25
2456,2023-02-10,mobile,Kazakhstan,26-35
2457,2023-03-31,tablet,Belarus,18-25
2458,2023-03-28,mobile,Belarus,36-45
2459,2024-07-11,mobile,Ukraine,18-25
